wavenumbers,0,1,2,3
1396,104.1096156,84.91906408,123.9024019,105.5608424
1397,104.2688437,85.10889495,123.9570117,105.6806773
1398,104.481956,85.35253678,124.0656913,105.8543965
1399,104.7571645,85.65820148,124.2366531,106.0902128
1400,105.1038051,86.03522485,124.4792331,106.3974623
1401,105.5324023,86.49413115,124.8039558,106.7866702
1402,106.0547257,87.04668993,125.2225911,107.2696064
1403,106.683836,87.70596183,125.7481999,107.8593323
1404,107.4341161,88.48632952,126.3951651,108.5702311
1405,108.3212828,89.4035099,127.179204,109.4180204
1406,109.3623767,90.47454325,128.117357,110.419741
1407,110.5757233,91.717755,129.2279499,111.5937189
1408,111.9808633,93.1526859,130.5305237,112.9594955
1409,113.5984471,94.79998611,132.0457287,114.5377215
1410,115.4500889,96.68126968,133.7951793,116.3500115
1411,117.5581776,98.81892561,135.8012647,118.4187551
1412,119.9456424,101.2358829,138.0869142,120.7668819
1413,122.6356693,103.9553275,140.6753138,123.4175785
1414,125.6513696,107.0003705,143.5895751,126.3939564
1415,129.0153991,110.3936678,146.852354,129.718672
1416,132.7495311,114.1569924,150.4854239,133.4134991
1417,136.8741855,118.3107643,154.5092048,137.498858
1418,141.4079198,122.873541,158.9422544,141.9933068
1419,146.3668884,127.8614766,163.8007273,146.9130002
1420,151.7642788,133.2877585,169.0978108,152.2711262
1421,157.6097351,139.1620309,174.8431495,158.0773294
1422,163.9087816,145.4898179,181.0422676,164.3371344
1423,170.6622584,152.2719598,187.6960055,171.0513821
1424,177.865786,159.5040766,194.7999836,178.2156931
1425,185.509272,167.1760761,202.3441097,185.8199756
1426,193.5764788,175.2717207,210.3121464,193.8479923
1427,202.0446667,183.7682706,218.681354,202.2770043
1428,210.8843296,192.6362194,227.4222265,211.0775055
1429,220.0590367,201.8391365,236.4983332,220.2130658
1430,229.5253959,211.3336297,245.8662822,229.6402934
1431,239.2331482,221.0694399,255.4758146,239.3089299
1432,249.1254031,230.9896765,265.2700398,249.1620851
1433,259.1390204,241.0311994,275.1858179,259.1366192
1434,269.2051402,251.1251485,285.154289,269.1636728
1435,279.2498604,261.1976218,295.1015511,279.1693443
1436,289.1950551,271.1704933,304.9494783,289.0755081
1437,298.9593241,280.9623627,314.6166707,298.8007644
1438,308.4590605,290.4896231,324.0195213,308.2615068
1439,317.6096167,299.6676269,333.0733827,317.3730881
1440,326.3265495,308.4119308,341.6938116,326.0510654
1441,334.5269171,316.639593,349.7978664,334.2124974
1442,342.1306029,324.270497,357.3054306,341.777268
1443,349.0616362,331.2286718,364.1405335,348.6694068
1444,355.249479,337.4435794,370.2326372,354.8183761
1445,360.63025,342.8513387,375.5178604,360.1602952
1446,365.1478555,347.3958559,379.9401095,364.6390707
1447,368.7549997,351.0298351,383.4520888,368.2074072
1448,371.4140486,353.7156423,386.0161644,370.8276711
1449,373.0977268,355.4260021,387.6050608,372.4725874
1450,373.7896276,356.1445078,388.2023715,373.1257498
1451,373.4845254,355.8659337,387.8028708,372.781933
1452,372.1884799,354.5963396,386.4126186,371.4471972
1453,369.9187318,352.3529661,384.0488556,369.1387834
1454,366.7033904,349.1639226,380.7396911,365.8848014
1455,362.5809235,345.0676768,376.523593,361.7237192
1456,357.5994603,340.1123578,371.4486904,356.7036664
1457,351.8159274,334.3548925,365.5719102,350.8815702
1458,345.2950389,327.8599946,358.9579662,344.3221448
1459,338.1081646,320.6990342,351.6782286,337.0967606
1460,330.3321069,312.9488136,343.8094996,329.2822202
1461,322.0478129,304.6902799,335.4327263,320.9594711
1462,313.3390541,296.0072046,326.6316803,312.2122851
1463,304.2911026,286.9848598,317.4916337,303.1259348
1464,294.9894332,277.7087203,308.0980614,293.7858954
1465,285.5184793,268.2632196,298.5353968,284.2766004
1466,275.9604656,258.7305822,288.8858644,274.680275
1467,266.3943408,249.189757,279.2284132,265.0758683
1468,256.8948279,239.7154671,269.6377662,255.5381036
1469,247.5316054,230.3773908,260.1836018,246.1366598
1470,238.3686298,221.2394846,250.9298764,236.9354936
1471,229.4636048,212.3594523,241.9342939,227.9923092
1472,220.8675998,203.7883633,233.2479236,219.3581762
1473,212.6248136,195.5704166,224.9149643,211.0772938
1474,204.7724798,187.7428456,216.9726498,203.1868961
1475,197.3409036,180.3359556,209.451285,195.7172884
1476,190.3536187,173.3732802,202.3744037,188.6920048
1477,183.8276516,166.8718462,195.7590325,182.1280722
1478,177.773878,160.8425291,189.616047,176.0363666
1479,172.1974548,155.2904859,183.9506041,170.4220451
1480,167.0983122,150.2156468,178.762634,165.2850384
1481,162.4716891,145.6132508,174.0473756,160.6205856
1482,158.3086963,141.4744087,169.7959396,156.4197979
1483,154.5968925,137.7866793,165.9958848,152.6702343
1484,151.3208601,134.5346448,162.6317934,149.3564774
1485,148.4627675,131.700474,159.6858341,146.4606961
1486,146.0029096,129.2644615,157.1383015,143.9631855
1487,143.9202152,127.2055363,154.9681244,141.8428747
1488,142.1927169,125.5017311,153.1533354,140.0777966
1489,140.797977,124.1306081,151.6714967,138.6455138
1490,139.7134662,123.0696382,150.5000793,137.5234975
1491,138.9168946,122.2965314,149.6167928,136.6894579
1492,138.3864921,121.7895177,148.9998673,136.1216251
1493,138.1012415,121.52758,148.6282857,135.7989825
1494,138.0410655,121.490641,148.4819704,135.7014529
1495,138.1869692,121.6597058,148.5419265,135.8100417
1496,138.5211431,122.0169652,148.7903447,136.1069397
1497,139.0270299,122.5458616,149.2106673,136.5755899
1498,139.6893584,123.2311241,149.7876232,137.2007214
1499,140.4941505,124.0587745,150.5072343,137.9683563
1500,141.4287036,125.0161105,151.356798,138.8657925
1501,142.4815549,126.0916691,152.3248513,139.8815672
1502,143.6424285,127.2751745,153.4011183,141.0054049
1503,144.9021722,128.5574747,154.5764467,142.2281537
1504,146.2526846,129.9304682,155.8427351,143.5417125
1505,147.6868374,131.387027,157.1928553,144.9389532
1506,149.1983944,132.9209147,158.6205706,146.4136399
1507,150.7819289,134.5267048,160.1204546,147.9603461
1508,152.4327434,136.1996999,161.6878097,149.5743748
1509,154.1467904,137.9358525,163.3185882,151.2516785
1510,155.9205974,139.7316901,165.0093175,152.988785
1511,157.7511957,141.5842443,166.757029,154.782726
1512,159.6360546,143.4909842,168.5591918,156.6309708
1513,161.57302,145.449756,170.4136518,158.531366
1514,163.5602595,147.4587272,172.3185765,160.482079
1515,165.5962116,149.5163365,174.2724043,162.4815488
1516,167.6795409,151.6212486,176.2737997,164.5284402
1517,169.8090982,153.7723141,178.3216133,166.6216041
1518,171.9838847,155.9685347,180.4148465,168.7600422
1519,174.2030218,158.2090315,182.5526204,170.9428759
1520,176.4657234,160.4930189,184.7341489,173.1693196
1521,178.7712734,162.8197804,186.9587157,175.4386572
1522,181.1190049,165.1886495,189.225654,177.7502222
1523,183.5082836,167.5989919,191.5343293,180.1033805
1524,185.9384933,170.0501915,193.8841252,182.4975161
1525,188.4090234,172.5416377,196.2744311,184.9320185
1526,190.9192584,175.0727153,198.7046315,187.4062728
1527,193.46857,177.6427958,201.1740978,189.9196505
1528,196.0563089,180.2512303,203.6821808,192.4715029
1529,198.6817998,182.8973433,206.2282049,195.0611547
1530,201.3443357,185.5804281,208.8114631,197.6878992
1531,204.0431746,188.2997426,211.4312132,200.3509945
1532,206.7775355,191.0545061,214.0866742,203.0496599
1533,209.5465962,193.8438964,216.7770239,205.7830736
1534,212.3494914,196.6670482,219.5013966,208.5503701
1535,215.1853102,199.5230509,222.2588815,211.3506392
1536,218.0530958,202.4109477,225.0485215,214.182924
1537,220.9518437,205.3297342,227.8693122,217.0462203
1538,223.8805016,208.2783581,230.720201,219.9394759
1539,226.8379685,211.2557185,233.6000868,222.8615901
1540,229.8230944,214.2606658,236.5078196,225.8114132
1541,232.8346808,217.2920012,239.4422007,228.7877467
1542,235.8714799,220.3484773,242.4019821,231.7893432
1543,238.9321955,223.4287979,245.3858676,234.8149065
1544,242.0154829,226.5316184,248.3925124,237.8630923
1545,245.1199496,229.6555464,251.4205236,240.9325081
1546,248.2441556,232.799142,254.4684614,244.0217143
1547,251.3866144,235.9609188,257.534839,247.1292244
1548,254.5457934,239.1393443,260.6181236,250.2535061
1549,257.7201151,242.3328412,263.7167378,253.3929821
1550,260.907958,245.539788,266.8290596,256.5460309
1551,264.1076574,248.7585202,269.9534245,259.7109883
1552,267.317507,251.9873316,273.088126,262.8861479
1553,270.53576,255.2244754,276.2314169,266.0697632
1554,273.7606303,258.4681657,279.3815113,269.2600483
1555,276.9902943,261.716579,282.5365851,272.4551797
1556,280.2228922,264.9678556,285.6947787,275.6532979
1557,283.45653,268.2201017,288.8541977,278.8525089
1558,286.6892809,271.4713906,292.0129154,282.0508863
1559,289.9191879,274.7197652,295.1689743,285.2464731
1560,293.1442649,277.9632398,298.3203884,288.4372834
1561,296.3624998,281.1998022,301.4651454,291.6213052
1562,299.5718562,284.4274162,304.6012087,294.7965024
1563,302.770276,287.6440239,307.7265201,297.960817
1564,305.955682,290.8475482,310.8390022,301.112172
1565,309.1259807,294.0358957,313.9365614,304.248474
1566,312.2790652,297.2069595,317.0170905,307.3676163
1567,315.412818,300.3586224,320.078472,310.4674815
1568,318.5251147,303.48876,323.1185812,313.5459454
1569,321.6138271,306.5952443,326.1352898,316.60088
1570,324.6768271,309.6759472,329.1264695,319.6301572
1571,327.7119905,312.7287448,332.089996,322.6316532
1572,330.7172015,315.7515213,335.0237532,325.603252
1573,333.6903566,318.7421734,337.9256376,328.5428507
1574,336.6293701,321.6986155,340.7935632,331.4483633
1575,339.5321787,324.6187843,343.6254666,334.3177269
1576,342.3967471,327.5006449,346.4193123,337.1489063
1577,345.2210742,330.3421961,349.1730989,339.9399005
1578,348.003199,333.1414771,351.8848654,342.6887486
1579,350.7412075,335.8965741,354.5526976,345.3935369
1580,353.4332405,338.6056279,357.174736,348.0524061
1581,356.0775004,341.2668412,359.749183,350.663559
1582,358.6722609,343.8784876,362.2743118,353.2252692
1583,361.2158748,346.4389202,364.7484754,355.7358898
1584,363.7067846,348.9465816,367.1701159,358.1938633
1585,366.1435325,351.4000141,369.5377754,360.5977321
1586,368.5247716,353.797871,371.8501067,362.9461494
1587,370.8492778,356.1389283,374.1058855,365.2378912
1588,373.1159624,358.4220974,376.304023,367.471869
1589,375.3238858,360.6464388,378.4435794,369.6471433
1590,377.4722716,362.8111764,380.5237782,371.7629377
1591,379.560522,364.9157124,382.5440212,373.8186547
1592,381.5882337,366.9596437,384.5039051,375.8138911
1593,383.5552148,368.9427785,386.4032376,377.748455
1594,385.4615024,370.8651539,388.2420557,379.6223835
1595,387.3073808,372.7270547,390.0206435,381.4359613
1596,389.0934011,374.5290318,391.739552,383.1897395
1597,390.8204004,376.2719226,393.3996179,384.8845552
1598,392.4895222,377.9568707,395.0019847,386.5215522
1599,394.1022371,379.5853468,396.5481226,388.1022011
1600,395.6603632,381.1591692,398.0398497,389.6283201
1601,397.1660876,382.6805252,399.4793528,391.1020964
1602,398.6219865,384.1519909,400.8692077,392.5261062
1603,400.0310455,385.5765523,402.2124001,393.9033354
1604,401.3966797,386.9576245,403.5123447,395.2371991
1605,402.7227518,388.2990704,404.7729041,396.5315602
1606,404.0135896,389.605218,405.9984059,397.7907464
1607,405.2740017,390.880876,407.1936583,399.0195666
1608,406.5092907,392.131347,408.3639639,400.2233233
1609,407.7252646,393.3624394,409.5151303,401.4078248
1610,408.9282447,394.5804744,410.6534787,402.5793922
1611,410.1250701,395.7922913,411.785848,403.7448649
1612,411.3230986,397.0052482,412.9195957,404.9116008
1613,412.5302031,398.2272181,414.0625946,406.0874729
1614,413.7547629,399.4665802,415.2232237,407.2808604
1615,415.0056496,400.7322066,416.4103543,408.5006351
1616,416.2922074,402.0334414,417.6333305,409.7561413
1617,417.6242267,403.3800752,418.9019424,411.0571695
1618,419.011911,404.7823118,420.2263933,412.4139232
1619,420.4658366,406.2507274,421.6172594,413.8369789
1620,421.9969047,407.7962235,423.0854414,415.3372377
1621,423.6162855,409.4299706,424.6421096,416.9258701
1622,425.3353546,411.1633441,426.2986392,418.6142516
1623,427.1656205,413.0078528,428.0665383,420.4138907
1624,429.1186444,414.9750581,429.9573682,422.3363488
1625,431.2059516,417.0764854,431.9826537,424.3931513
1626,433.4389348,419.3235275,434.1537874,426.5956909
1627,435.8287497,421.7273404,436.4819247,428.9551234
1628,438.3862034,424.2987313,438.9778726,431.4822559
1629,441.1216362,427.0480405,441.651971,434.1874289
1630,444.0447968,429.9850171,444.5139685,437.080391
1631,447.1647135,433.1186893,447.5728931,440.1701707
1632,450.4895601,436.4572313,450.8369184,443.4649418
1633,454.0265201,440.0078266,454.3132276,446.9718878
1634,457.7816482,443.7765299,458.0078751,450.6970635
1635,461.7597323,447.7681296,461.9256487,454.645257
1636,465.9641571,451.9860104,466.0699329,458.8198528
1637,470.3967703,456.4320199,470.4425748,463.2226987
1638,475.0577535,461.1063403,475.0437562,467.8539766
1639,479.9455009,466.0073657,479.8718709,472.7120805
1640,485.0565055,471.1315892,484.9234116,477.7935036
1641,490.3852562,476.4735001,490.192867,483.0927347
1642,495.9241478,482.025493,495.6726316,488.6021687
1643,501.6634042,487.7777923,501.3529291,494.3120297
1644,507.5910193,493.7183919,507.2217532,500.2103114
1645,513.6927145,499.8330132,513.2648248,506.2827354
1646,519.9519161,506.1050829,519.4655703,512.512728
1647,526.3497539,512.5157309,525.8051191,518.881419
1648,532.8650817,519.0438111,532.2623247,525.3676623
1649,539.4745209,525.6659451,538.8138083,531.9480793
1650,546.1525284,532.3565899,545.4340264,538.597127
1651,552.8714885,539.08813,552.0953633,545.2871897
1652,559.6018302,545.8309945,558.7682477,551.9886964
1653,566.3121684,552.5537985,565.421294,558.670262
1654,572.9694693,559.2235084,572.0214685,565.2988529
1655,579.5392398,565.8056312,578.5342775,571.8399758
1656,585.985738,572.2644252,584.9239792,578.2578891
1657,592.2722058,578.5631323,591.1538149,584.5158345
1658,598.3611191,584.6642287,597.1862603,590.576288
1659,604.2144556,590.5296923,602.983293,596.4012274
1660,609.793977,596.1212849,608.5066744,601.9524143
1661,615.0615226,601.4008459,613.7182435,607.1916881
1662,619.9793117,606.3305947,618.5802193,612.0812681
1663,624.5102516,610.873439,623.0555089,616.5840617
1664,628.6182482,614.9932846,627.1080178,620.6639746
1665,632.2685147,618.655345,630.7029591,624.2862203
1666,635.4278764,621.8264457,633.8071579,627.417624
1667,638.0650669,624.4753202,636.3893473,630.0269192
1668,640.1510122,626.572895,638.4204532,632.0850321
1669,641.6591003,628.0925581,639.8738634,633.5653507
1670,642.5654321,629.0104105,640.7256782,634.4439758
1671,642.84905,629.3054948,640.9549401,634.6999499
1672,642.4921434,628.9600006,640.5438381,634.3154624
1673,641.4802258,627.9594416,639.4778853,633.2760267
1674,639.8022834,626.2928039,637.7460678,631.5706291
1675,637.450892,623.9526638,635.3409611,629.1918455
1676,634.4223015,620.9352711,632.2588148,626.1359257
1677,630.7164862,617.2406003,628.4996028,622.4028439
1678,626.3371607,612.8723663,624.0670397,617.996315
1679,621.2917611,607.8380052,618.9685611,612.9237748
1680,615.5913914,602.1486214,613.2152709,607.1963276
1681,609.2507366,595.8188997,606.8218537,600.828658
1682,602.287942,588.8669858,599.8064546,593.8389118
1683,594.7244626,581.3143348,592.1905282,586.2485436
1684,586.584882,573.1855304,583.9986579,578.0821371
1685,577.8967048,564.5080774,575.2583482,569.3671971
1686,568.6901247,555.3121698,565.9997923,560.1339171
1687,558.9977708,545.6304366,556.255619,550.4149261
1688,548.8544348,535.4976699,546.0606199,540.2450161
1689,538.2967848,524.9505377,535.4514626,529.6608549
1690,527.3630652,514.0272847,524.4663914,518.7006871
1691,516.09279,502.7674252,513.1449201,507.4040266
1692,504.526431,491.2114309,501.5275199,495.8113452
1693,492.7051042,479.4004181,489.6553068,483.9637589
1694,480.6702596,467.3758369,477.5697304,471.9027176
1695,468.4633758,455.1791661,465.3122691,459.6697001
1696,456.1256637,442.8516168,452.9241335,447.3059172
1697,443.697782,430.4338478,440.4459819,434.8520275
1698,431.2195669,417.9656954,427.9176503,422.3478672
1699,418.7297788,405.4859202,415.3778989,409.8321967
1700,406.2658682,393.0319728,402.8641777,397.3424665
1701,393.8637617,380.6397802,390.4124133,384.9146033
1702,381.5576716,368.3435545,378.0568174,372.5828191
1703,369.379927,356.1756253,365.8297192,360.3794433
1704,357.3608312,344.1662958,353.7614213,348.3347789
1705,345.5285417,332.3437238,341.8800812,336.4769836
1706,333.9089768,320.7338276,330.2116167,324.8319756
1707,322.5257451,309.3602161,318.7796364,313.4233634
1708,311.4001004,298.2441433,307.6053936,302.272401
1709,300.5509191,287.4044856,296.7077644,291.3979645
1710,289.9946998,276.8577419,286.1032473,280.8165526
1711,279.7455846,266.6180543,275.8059838,270.5423074
1712,269.8153989,256.6972486,265.8277993,260.5870542
1713,260.2137104,247.1048924,256.1782611,250.9603608
1714,250.9479032,237.84837,246.8647531,241.6696111
1715,242.0232671,228.9329715,237.8925646,232.720095
1716,233.443099,220.3619939,229.2649924,224.1151094
1717,225.2088152,212.1368535,220.9834525,215.8560704
1718,217.3200722,204.2572071,213.0476009,207.9426346
1719,209.7748942,196.7210791,205.4554618,200.3728261
1720,202.5698062,189.5249946,198.2035598,193.14317
1721,195.6999696,182.664115,191.2870559,186.2488275
1722,189.1593195,176.1323758,184.699885,179.6837338
1723,182.9407023,169.9226234,178.4348931,173.440735
1724,177.0360111,164.0267511,172.4839733,167.5117245
1725,171.4363193,158.4358326,166.8381985,161.8877756
1726,166.1320095,153.1402504,161.4879509,156.5592707
1727,161.1128973,148.1298204,156.423046,151.5160255
1728,156.36835,143.39391,151.6328507,146.7474071
1729,151.8873976,138.9215494,147.1063948,142.2424457
1730,147.658838,134.7015366,142.8324757,137.9899389
1731,143.6713331,130.7225337,138.7997553,133.9785488
1732,139.9134982,126.9731561,134.9968484,130.1968905
1733,136.3739827,123.4420534,131.4124041,126.6336134
1734,133.0415423,120.1179814,128.0351779,123.2774731
1735,129.905104,116.9898675,124.8540965,120.1173968
1736,126.9538226,114.0468662,121.8583143,117.1425388
1737,124.1771288,111.2784087,119.0372619,114.3423302
1738,121.5647712,108.6742436,116.3806873,111.7065192
1739,119.1068497,106.2244711,113.8786904,109.225206
1740,116.7938436,103.9195705,111.52175,106.8888696
1741,114.616632,101.7504212,109.3007452,104.6883892
1742,112.5665098,99.70831803,107.2069702,102.6150595
1743,110.6351971,97.78498142,105.232145,100.6606007
1744,108.8148447,95.97256223,103.3684201,98.81716333
1745,107.0980348,94.26364284,101.6083774,97.07732972
1746,105.477778,92.65123411,99.94502726,95.43411048
1747,103.9475074,91.12876909,98.37180232,93.88093844
1748,102.5010687,89.69009383,96.88254817,92.41165946
1749,101.1327094,88.3294558,95.47151185,91.02052081
1750,99.83706455,87.0414903,94.1333282,89.70215758
1751,98.60914195,85.82120528,92.8630047,88.4515775
1752,97.44430555,84.66396482,91.65590502,87.26414446
1753,96.33825815,83.56547187,90.50773163,86.1355612
1754,95.28702338,82.5217502,89.41450788,85.06185129
1755,94.28692741,81.52912616,88.37255963,84.03934085
1756,93.33458056,80.58421018,87.37849691,83.06464013
1757,92.42685895,79.68387855,86.42919551,82.13462519
1758,91.56088645,78.82525529,85.52177905,81.24641985
1759,90.73401715,78.00569462,84.65360128,80.39737813
1760,89.94381821,77.22276387,83.82222907,79.58506713
1761,89.18805352,76.47422707,83.02542602,78.80725067
1762,88.46466801,75.75802929,82.26113675,78.06187364
1763,87.77177279,75.07228179,81.52747206,77.34704706
1764,87.10763105,74.41524791,80.82269485,76.66103406
1765,86.47064489,73.78532989,80.14520692,76.00223669
1766,85.85934299,73.18105657,79.49353664,75.36918355
1767,85.27236909,72.60107182,78.86632747,74.76051833
1768,84.70847141,72.04412402,78.2623273,74.17498916
1769,84.16649278,71.50905613,77.68037868,73.61143883
1770,83.64536169,70.9947968,77.11940979,73.06879574
1771,83.14408403,70.50035206,76.57842621,72.54606571
1772,82.66173555,70.02479781,76.05650341,72.04232445
1773,82.19745511,69.56727303,75.55277992,71.55671071
1774,81.75043842,69.12697361,75.06645117,71.08842016
1775,81.31993254,68.70314673,74.59676392,70.63669979
1776,80.90523086,68.29508593,74.14301124,70.20084289
1777,80.50566858,67.90212655,73.70452804,69.78018461
1778,80.12061872,67.52364177,73.28068704,69.3740979
1779,79.74948855,67.15903898,72.8708952,68.98198995
1780,79.39171642,66.80775669,72.47459057,68.60329904
1781,79.04676889,66.46926159,72.09123941,68.23749165
1782,78.7141383,66.14304617,71.72033376,67.88406005
1783,78.39334051,65.82862643,71.36138917,67.54252002
1784,78.08391298,65.52553998,71.01394281,67.21240896
1785,77.78541308,65.23334431,70.67755174,66.89328415
1786,77.49741652,64.9516153,70.35179137,66.58472122
1787,77.2195161,64.67994586,70.03625419,66.28631291
1788,76.95132049,64.41794483,69.73054858,65.99766779
1789,76.69245324,64.16523587,69.43429777,65.71840935
1790,76.44255186,63.92145665,69.14713899,65.44817501
1791,76.20126704,63.686258,68.86872261,65.18661539
1792,75.96826194,63.45930322,68.59871151,64.93339357
1793,75.7432116,63.24026747,68.33678039,64.6881845
1794,75.52580233,63.02883723,68.0826153,64.45067442
1795,75.31573128,62.82470977,67.83591307,64.2205604
1796,75.11270598,62.62759275,67.59638092,63.99754988
1797,74.91644393,62.43720382,67.36373605,63.78136028
1798,74.72667224,62.25327023,67.13770529,63.57171863
1799,74.54312733,62.07552854,66.91802473,63.36836128
1800,74.36555461,61.90372428,66.70443949,63.17103353
1801,74.19370818,61.73761171,66.49670337,62.97948941
1802,74.0273506,61.57695351,66.29457863,62.79349141
1803,73.86625264,61.42152058,66.09783573,62.61281019
1804,73.71019303,61.2710918,65.90625309,62.4372244
1805,73.55895823,61.12545377,65.71961689,62.26652044
1806,73.41234226,60.98440063,65.53772085,62.10049222
1807,73.27014646,60.84773387,65.36036599,61.938941
1808,73.13217931,60.71526209,65.1873605,61.78167517
1809,72.99825621,60.58680083,65.01851947,61.62851005
1810,72.86819931,60.46217239,64.85366476,61.47926769
1811,72.74183734,60.34120561,64.69262479,61.33377675
1812,72.6190054,60.22373574,64.53523437,61.19187224
1813,72.49954482,60.10960422,64.38133452,61.05339538
1814,72.38330293,59.99865854,64.23077226,60.91819343
1815,72.27013294,59.89075204,64.08340052,60.78611951
1816,72.15989375,59.78574374,63.9390779,60.65703242
1817,72.05244979,59.68349819,63.7976685,60.5307965
1818,71.94767083,59.58388533,63.65904183,60.40728145
1819,71.84543187,59.48678026,63.52307255,60.28636216
1820,71.74561293,59.39206314,63.38964041,60.16791856
1821,71.64809892,59.29961901,63.25863001,60.05183547
1822,71.55277947,59.20933764,63.12993068,59.93800244
1823,71.45954882,59.12111338,63.00343635,59.82631359
1824,71.36830559,59.034845,62.87904537,59.71666747
1825,71.27895272,58.95043556,62.75666035,59.60896693
1826,71.19139728,58.86779226,62.63618807,59.50311893
1827,71.10555033,58.78682629,62.5175393,59.39903445
1828,71.0213268,58.7074527,62.40062866,59.29662831
1829,70.93864533,58.62959028,62.28537451,59.19581908
1830,70.85742818,58.55316139,62.17169878,59.0965289
1831,70.77760104,58.47809187,62.05952689,58.99868338
1832,70.69909297,58.40431089,61.94878758,58.90221148
1833,70.6218362,58.33175083,61.83941281,58.80704534
1834,70.54576611,58.26034716,61.73133764,58.71312023
1835,70.470821,58.19003834,61.62450007,58.62037437
1836,70.39694207,58.12076568,61.51884102,58.52874885
1837,70.32407325,58.05247325,61.41430411,58.43818751
1838,70.25216112,57.98510773,61.31083562,58.34863683
1839,70.1811548,57.91861838,61.20838438,58.26004583
1840,70.11100583,57.85295687,61.10690164,58.17236596
1841,70.0416681,57.78807721,61.00634098,58.08555101
1842,69.97309773,57.72393564,60.90665823,57.999557
1843,69.90525299,57.66049055,60.80781137,57.9143421
1844,69.83809421,57.59770241,60.70976043,57.82986655
1845,69.77158368,57.53553362,60.6124674,57.74609252
1846,69.70568558,57.47394848,60.51589617,57.66298411
1847,69.64036589,57.4129131,60.42001241,57.58050719
1848,69.57559231,57.35239529,60.32478355,57.49862937
1849,69.51133419,57.29236454,60.23017862,57.41731989
1850,69.44756246,57.23279188,60.13616827,57.33654957
1851,69.38424953,57.17364985,60.04272462,57.25629074
1852,69.32136926,57.11491245,59.94982122,57.17651715
1853,69.25889688,57.056555,59.85743303,57.09720393
1854,69.19680892,56.99855417,59.76553626,57.01832751
1855,69.13508315,56.94088784,59.67410841,56.93986555
1856,69.07369854,56.8835351,59.58312814,56.86179692
1857,69.01263516,56.82647614,59.49257523,56.7841016
1858,68.95187417,56.76969225,59.40243056,56.70676064
1859,68.89139777,56.71316572,59.31267601,56.62975612
1860,68.83118909,56.65687982,59.22329445,56.5530711
1861,68.77123223,56.60081876,59.13426967,56.47668955
1862,68.71151213,56.54496761,59.04558633,56.40059632
1863,68.65201459,56.48931227,58.95722992,56.3247771
1864,68.59272618,56.43383944,58.86918675,56.24921837
1865,68.53363426,56.37853658,58.78144385,56.17390735
1866,68.47472685,56.32339184,58.69398898,56.098832
1867,68.4159927,56.26839407,58.60681059,56.02398094
1868,68.35742116,56.21353276,58.51989773,55.94934342
1869,68.29900221,56.15879798,58.43324011,55.87490931
1870,68.2407264,56.10418041,58.34682798,55.80066907
1871,68.18258483,56.04967125,58.26065215,55.72661368
1872,68.1245691,55.99526224,58.17470394,55.65273465
1873,68.06667133,55.94094558,58.08897516,55.57902397
1874,68.00888406,55.88671394,58.00345809,55.5054741
1875,67.9512003,55.83256045,57.91814543,55.43207793
1876,67.89361347,55.77847862,57.83303032,55.35882877
1877,67.83611735,55.72446237,57.74810626,55.2857203
1878,67.77870612,55.67050597,57.66336714,55.2127466
1879,67.7213743,55.61660406,57.57880719,55.13990207
1880,67.66411672,55.56275158,57.49442095,55.06718145
1881,67.60692855,55.50894381,57.41020331,54.99457979
1882,67.54980522,55.4551763,57.32614942,54.92209241
1883,67.49274246,55.40144486,57.24225471,54.84971494
1884,67.43573624,55.34774561,57.15851487,54.77744324
1885,67.37878278,55.29407485,57.07492584,54.70527343
1886,67.32187854,55.24042916,56.9914838,54.63320184
1887,67.26502018,55.1868053,56.90818511,54.56122505
1888,67.20820457,55.13320026,56.82502638,54.4893398
1889,67.15142877,55.07961121,56.74200436,54.41754306
1890,67.09469002,55.02603549,56.65911603,54.34583195
1891,67.03798573,54.97247061,56.57635851,54.27420378
1892,66.98131348,54.91891426,56.49372908,54.202656
1893,66.92467096,54.86536426,56.41122518,54.13118623
1894,66.86805605,54.81181856,56.32884438,54.0597922
1895,66.81146673,54.75827527,56.24658438,53.9884718
1896,66.7549011,54.70473259,56.16444303,53.91722302
1897,66.6983574,54.65118886,56.08241826,53.84604399
1898,66.64183395,54.59764251,56.00050812,53.77493293
1899,66.58532919,54.54409208,55.91871077,53.70388816
1900,66.52884166,54.49053622,55.83702447,53.63290811
1901,66.47236996,54.43697363,55.75544754,53.56199127
1902,66.41591281,54.38340313,55.67397841,53.49113625
1903,66.35946898,54.32982359,55.59261559,53.42034172
1904,66.30303731,54.27623398,55.51135765,53.34960641
1905,66.24661675,54.22263331,55.43020322,53.27892913
1906,66.19020625,54.16902067,55.34915103,53.20830877
1907,66.13380488,54.11539521,55.26819982,53.13774425
1908,66.07741173,54.06175613,55.18734844,53.06723456
1909,66.02102595,54.00810267,55.10659574,52.99677874
1910,65.96464675,53.95443414,55.02594066,52.92637589
1911,65.90827335,53.90074989,54.94538217,52.85602513
1912,65.85190506,53.8470493,54.86491927,52.78572565
1913,65.7955412,53.7933318,54.78455103,52.71547665
1914,65.73918114,53.73959685,54.70427652,52.6452774
1915,65.68282426,53.68584394,54.62409488,52.57512718
1916,65.62647001,53.63207262,54.54400525,52.5050253
1917,65.57011784,53.57828242,54.46400684,52.43497112
